Gender,Attendance Rate (%),Course Engagement (%),Previous Academic Performance (%),Study Hours,Extracurricular,Mother Qualification,Father Qualification,Health Issues,Disciplinary Actions,Learning Disabilities,Socioeconomic Status,Risk
0,91,99,39,13,1,0,0,1,0,1,2,1
0,91,74,56,12,1,2,1,0,0,1,1,1
1,52,30,67,16,1,0,2,1,1,0,1,0
0,85,72,89,11,1,0,0,0,1,1,1,0
1,91,57,35,1,1,1,2,0,0,1,0,0
0,90,93,69,10,1,1,2,0,1,0,2,1
1,71,94,32,1,1,0,0,1,0,1,2,1
1,61,40,78,4,0,2,1,0,1,1,1,0
1,96,86,84,10,1,1,0,0,0,1,1,0
1,76,67,49,5,1,1,1,1,0,0,1,0
0,54,94,66,14,0,0,2,1,0,1,2,1
1,53,83,65,3,0,0,2,0,1,0,0,1
0,82,41,30,5,1,0,0,0,1,1,2,1
1,75,98,61,8,0,2,2,0,0,1,0,1
0,68,98,75,3,0,1,2,0,1,1,0,1
1,68,95,63,5,1,1,0,0,0,0,2,0
0,56,46,61,9,0,1,0,1,1,1,2,0
1,94,75,43,1,1,1,2,1,1,1,0,1
0,65,41,81,6,0,0,1,1,0,0,1,0
0,86,50,30,19,0,1,1,0,0,1,2,0
0,84,42,31,19,1,2,2,0,1,1,1,0
1,96,78,43,19,0,0,2,1,1,1,2,1
1,96,55,36,13,1,1,0,0,0,1,1,1
1,93,35,76,1,1,1,0,1,1,1,0,1
0,65,51,74,8,1,1,0,1,1,0,2,1
0,75,56,86,16,1,0,1,0,0,0,0,0
1,93,48,39,4,1,1,2,0,1,1,2,0
1,52,34,97,16,1,1,2,1,0,0,2,0
1,75,55,60,10,0,1,1,0,1,1,2,1
0,51,86,77,17,1,0,1,1,0,0,2,0
1,96,63,94,7,1,2,2,1,1,1,0,1
1,73,85,69,3,0,2,0,0,1,1,2,1
1,61,47,41,8,0,2,0,1,0,0,0,0
0,77,53,56,9,1,2,1,1,1,1,1,1
1,60,47,41,17,1,2,2,0,0,0,0,0
1,95,45,78,7,0,1,1,0,1,0,1,0
1,54,46,90,15,0,2,1,1,1,0,1,1
1,89,49,70,15,1,2,0,1,1,1,2,0
0,81,88,51,18,1,1,1,0,0,1,2,1
1,79,69,67,9,0,1,1,0,1,0,1,0
0,71,41,44,14,0,2,2,0,0,0,1,1
0,86,61,38,19,1,0,0,0,1,0,1,1
1,71,38,34,4,0,0,0,1,0,1,2,0
0,70,75,71,6,0,1,1,0,1,0,2,1
0,57,71,76,18,0,0,1,0,1,1,1,0
0,61,80,69,14,1,1,1,0,1,0,2,0
1,53,75,46,8,1,2,2,1,1,1,0,1
0,75,84,47,2,1,1,0,1,0,1,0,0
0,87,44,40,16,0,1,2,0,1,0,1,1
1,54,67,72,19,1,2,2,0,1,0,0,0
1,88,94,72,11,0,2,0,1,0,1,2,1
0,68,79,69,10,1,2,0,0,1,1,2,0
1,80,82,81,1,0,0,1,1,0,0,0,1
0,88,78,91,9,0,1,1,0,1,1,0,1
1,58,39,68,18,1,2,1,0,0,1,2,1
1,97,71,70,1,0,2,1,0,1,0,0,1
0,86,70,72,13,0,1,0,1,0,0,0,0
1,96,54,31,8,0,1,2,0,1,1,2,1
0,69,52,56,2,1,1,2,1,0,0,0,1
1,84,85,60,10,0,2,1,0,0,1,2,0
1,67,90,59,18,0,2,2,1,0,0,0,0
1,68,68,32,3,1,0,2,1,1,1,2,1
0,93,96,42,8,0,2,1,0,0,1,0,0
0,82,56,96,15,0,1,2,1,0,1,2,0
0,65,49,62,13,1,2,2,0,1,0,0,0
0,80,90,37,16,0,2,2,0,0,0,1,1
1,80,59,31,14,0,0,2,0,1,1,0,1
0,80,97,42,18,0,0,0,0,1,1,1,1
1,93,55,40,1,0,1,1,1,1,1,1,0
1,58,51,78,19,1,0,1,0,0,1,2,0
1,75,81,91,4,0,1,1,0,1,1,0,1
0,62,55,43,2,1,1,2,0,1,0,2,1
0,56,88,82,2,0,2,1,1,1,0,1,1
1,74,54,86,1,1,1,0,1,0,1,1,1
1,61,84,82,11,1,2,0,0,0,0,2,1
1,52,78,86,9,1,0,0,1,0,0,1,0
1,55,47,36,10,0,1,2,0,0,1,2,1
1,82,43,74,10,1,1,0,0,1,1,0,0
1,53,99,34,18,0,0,1,1,0,0,2,0
1,82,69,57,17,1,2,1,0,0,1,1,1
0,78,47,79,12,0,0,2,0,1,1,0,1
1,81,77,82,9,0,0,1,1,1,0,1,1
1,64,51,74,19,0,1,1,1,1,1,0,0
0,83,48,46,11,0,2,1,1,1,1,1,0
0,75,97,59,2,1,2,1,1,0,0,2,0
0,87,67,78,11,1,1,1,0,1,1,1,0
0,75,72,48,14,1,0,0,1,1,0,1,1
0,95,92,59,13,0,2,2,0,1,0,0,0
0,50,83,37,15,1,0,1,1,0,0,0,1
1,72,39,47,16,1,2,2,1,1,0,2,1
1,86,51,61,4,0,2,1,1,1,1,1,0
0,73,35,50,11,0,2,1,0,0,0,0,0
0,53,74,52,11,0,1,1,1,0,0,2,1
0,65,79,48,10,0,0,2,1,1,1,2,0
0,69,67,98,2,1,0,0,1,0,0,1,0
1,97,38,44,6,0,2,2,0,1,0,0,0
1,76,98,58,7,1,0,2,0,0,1,2,0
0,75,98,49,5,1,0,0,1,1,0,2,1
1,80,72,88,10,1,2,1,0,1,0,1,0
1,78,34,39,16,1,2,0,1,0,1,1,1
0,53,43,48,19,1,1,2,0,1,1,1,1
0,66,47,82,18,1,2,2,0,1,0,1,0
0,81,37,56,9,0,2,2,0,0,1,0,1
1,83,34,30,2,1,1,0,0,1,0,2,1
0,51,81,35,3,0,1,1,1,0,0,2,1
1,69,61,74,12,0,1,1,1,1,0,1,1
0,82,56,68,1,1,1,2,1,0,1,0,1
0,56,78,56,4,1,2,2,1,1,1,1,0
1,92,36,61,10,0,1,1,0,0,1,1,0
1,81,99,36,11,0,1,0,1,0,0,2,1
0,64,64,66,4,1,1,2,0,0,0,2,0
0,84,61,99,9,0,1,2,0,0,1,0,1
1,53,36,32,8,1,1,1,1,1,1,0,0
1,75,56,40,19,0,0,2,0,0,0,2,0
0,52,99,65,9,0,0,2,0,0,0,1,0
0,59,39,64,5,1,2,1,1,1,1,1,0
0,60,93,48,16,1,0,2,0,0,0,0,1
0,94,50,72,6,0,0,2,1,1,0,2,1
0,97,96,70,18,0,2,0,0,0,0,0,1
1,71,88,67,12,1,2,2,0,0,1,2,1
1,95,55,67,6,0,1,2,0,0,0,0,0
1,85,48,71,14,1,1,0,1,1,1,1,0
0,99,57,53,7,1,0,2,1,1,0,2,0
0,85,81,67,17,0,0,0,1,1,0,2,0
1,99,37,43,6,1,2,0,0,0,0,0,0
0,52,73,57,18,1,1,1,1,1,0,2,0
0,57,43,31,19,0,2,1,0,1,1,1,0
0,78,37,40,6,0,0,2,0,1,0,0,0
0,71,61,44,3,1,2,0,1,1,0,2,1
0,99,76,75,8,1,2,1,1,0,0,1,0
0,57,72,34,4,0,1,2,0,0,1,2,1
0,90,73,59,6,1,0,2,1,1,1,2,0
0,83,41,35,16,0,2,2,0,0,0,0,1
0,59,98,69,5,1,2,2,1,0,1,0,0
1,80,94,57,11,1,0,1,1,0,0,2,1
1,95,66,49,2,0,2,1,0,0,0,2,0
1,53,71,71,4,1,1,0,1,1,1,1,1
0,73,81,52,2,0,1,1,1,0,0,1,0
0,80,46,51,13,1,1,2,1,0,0,0,1
0,69,85,52,14,1,0,2,0,0,0,0,1
1,91,98,62,8,1,2,2,0,1,0,1,0
0,52,72,64,13,0,2,2,1,0,1,2,1
0,96,30,38,16,1,0,1,1,0,1,1,0
0,82,47,97,3,0,0,1,0,0,1,0,0
0,97,37,64,17,0,1,2,0,0,1,0,0
0,87,50,58,13,0,0,1,0,1,0,1,1
0,87,59,31,3,1,0,2,1,0,1,0,1
1,63,63,97,7,0,0,2,1,1,1,2,1
1,99,76,80,1,0,0,1,0,0,0,2,0
1,86,74,93,6,0,1,2,0,0,0,1,1
1,59,54,87,4,1,1,0,0,0,1,0,1
1,99,62,99,5,1,0,0,1,1,0,0,1
1,63,98,43,8,1,2,0,1,1,1,0,0
1,83,43,62,3,0,2,1,1,0,1,0,1
0,71,34,43,6,1,1,2,0,1,1,1,0
0,87,54,40,9,0,1,0,0,1,0,0,0
1,52,85,70,1,0,2,1,0,0,1,1,1
1,77,95,57,13,1,2,0,1,1,0,1,0
0,68,76,57,9,0,2,0,0,0,0,2,0
0,81,91,32,3,0,1,2,1,0,0,1,1
0,88,70,43,11,1,0,1,0,1,0,2,1
0,90,77,34,17,0,0,2,0,0,0,2,0
0,81,35,37,7,0,2,2,0,0,1,1,0
1,57,87,94,5,1,2,2,0,1,0,2,1
1,75,53,72,2,1,1,1,0,0,0,2,1
0,90,82,52,12,0,1,1,0,0,0,0,1
1,85,82,59,19,1,0,1,0,0,1,2,1
0,68,85,31,6,1,1,1,0,0,1,0,1
0,81,73,89,6,1,1,1,0,0,0,0,0
0,62,62,48,15,0,0,1,0,1,0,0,0
1,54,95,94,15,0,1,1,0,0,1,0,1
1,54,37,99,10,0,1,0,0,0,1,0,0
0,93,35,92,13,0,1,2,1,0,1,0,1
0,63,80,50,6,0,2,0,1,0,0,0,0
0,88,95,40,6,1,1,1,0,0,0,1,1
0,88,33,65,13,0,0,1,0,1,1,1,0
0,55,58,58,8,0,1,1,0,1,1,0,0
1,68,90,96,13,1,2,1,1,1,0,2,0
0,85,95,59,17,0,1,1,0,1,1,0,1
1,58,70,49,1,1,2,1,0,1,1,1,0
1,67,54,96,8,0,1,1,1,1,1,0,0
1,67,79,78,5,1,2,2,0,1,0,0,1
0,88,85,88,12,0,2,0,1,1,1,2,1
1,83,96,43,9,1,2,1,0,1,0,2,0
0,62,71,90,5,0,2,2,1,1,1,1,1
1,62,83,68,2,0,1,1,0,1,1,1,1
0,76,82,64,1,1,0,2,0,0,1,1,1
1,97,49,50,2,0,2,1,1,0,0,0,1
0,81,36,39,5,0,1,0,1,1,1,1,1
0,95,67,49,10,1,2,2,1,1,1,1,0
1,71,59,88,5,0,0,0,1,1,0,0,0
1,95,73,46,17,1,2,0,1,1,1,0,1
0,74,70,41,5,0,1,0,0,0,1,2,0
1,53,72,63,3,1,1,1,1,0,1,2,0
0,73,35,67,9,1,0,2,0,1,1,0,0
0,82,56,59,17,0,1,0,0,1,0,2,1
1,78,45,59,2,0,1,0,0,1,1,1,0
0,69,64,63,2,0,2,0,0,0,0,1,0
1,60,75,95,2,1,0,1,0,0,1,1,0
0,51,59,37,17,1,1,2,0,0,0,1,1
0,65,68,93,7,0,0,1,0,1,1,2,0
0,63,64,60,9,0,2,0,0,0,1,1,1
1,98,30,53,17,0,0,0,0,0,0,0,0
0,74,87,60,6,0,0,1,1,0,1,1,1
0,52,71,67,6,1,0,2,0,0,0,2,0
1,76,48,90,14,0,1,1,1,0,0,0,0
1,70,94,82,2,0,2,2,1,0,0,0,1
1,89,64,92,10,0,0,2,1,1,0,0,0
0,63,89,71,10,1,0,1,1,1,0,0,1
1,71,94,65,7,0,1,1,1,1,1,2,1
1,87,34,56,15,1,1,2,0,1,1,2,1
0,71,37,65,7,1,2,2,1,1,1,1,1
0,60,47,31,13,0,2,0,0,1,1,2,1
1,62,54,65,16,0,0,2,0,0,1,2,0
1,77,49,35,19,1,2,1,1,0,1,2,0
1,51,80,68,16,0,0,0,0,1,1,2,1
1,63,79,39,2,0,0,1,1,1,1,2,0
0,62,62,33,7,1,2,2,0,1,0,0,1
0,78,83,40,3,0,1,1,0,0,0,1,0
1,62,43,61,6,1,1,2,1,1,1,2,1
1,98,44,95,8,0,2,2,0,0,1,2,1
0,68,61,93,14,1,1,0,1,1,0,0,1
0,63,30,38,2,0,0,0,0,0,0,0,0
0,56,98,98,6,1,2,2,0,1,0,0,1
0,83,51,37,3,1,0,2,1,1,0,0,0
1,66,61,71,7,0,0,0,1,1,1,2,0
0,93,30,37,2,0,2,0,0,0,1,0,0
0,68,32,92,7,1,1,0,0,0,1,0,1
1,56,88,58,12,1,0,0,1,1,1,2,1
0,97,98,37,1,1,0,1,0,1,1,1,1
0,89,84,30,19,1,0,0,1,0,0,0,0
1,87,57,68,14,0,1,1,0,0,1,0,0
0,85,70,37,18,0,2,1,1,0,0,2,0
1,79,82,55,12,1,2,0,0,0,1,0,1
0,83,96,31,6,1,0,2,1,0,0,1,0
0,94,37,82,3,0,2,2,0,1,0,0,1
1,76,38,35,4,1,0,2,0,1,0,0,0
1,98,49,39,4,0,0,2,0,1,1,1,1
1,83,94,98,13,0,0,1,0,0,1,1,0
1,57,58,47,19,1,1,0,1,1,1,0,1
1,80,49,81,15,1,1,0,0,0,1,2,0
1,84,88,82,4,0,0,2,1,0,1,1,0
0,81,88,80,9,1,0,0,1,1,1,2,0
0,96,97,87,16,1,1,2,1,1,1,1,1
0,72,87,89,6,1,1,2,1,0,0,2,1
1,73,92,46,2,0,0,0,0,0,0,0,1
1,68,78,85,9,0,2,0,1,1,0,2,1
1,75,64,68,10,1,0,0,0,0,1,0,1
0,64,88,46,15,0,2,0,1,0,0,1,0
0,91,87,96,6,1,0,0,1,1,1,1,1
0,89,72,71,13,1,0,1,0,1,0,0,0
1,98,38,69,4,1,1,2,1,1,0,0,0
0,73,79,69,9,1,0,0,0,1,0,0,0
1,73,53,33,11,1,2,0,1,0,1,0,0
0,94,37,90,12,0,0,0,1,0,0,0,1
1,76,93,93,2,0,2,2,1,1,1,1,0
0,74,48,46,17,0,2,0,0,1,1,0,1
1,98,75,90,18,1,2,0,0,1,1,1,0
0,97,59,79,14,1,1,2,1,0,0,2,1
0,50,32,94,8,0,0,2,1,0,0,2,0
1,99,73,53,15,1,2,0,1,1,0,1,1
1,91,38,65,13,0,1,2,0,1,0,1,0
1,67,42,69,18,1,0,2,0,1,0,0,1
1,82,62,65,2,0,1,0,0,0,1,1,0
1,56,83,32,10,1,1,0,1,0,1,2,0
1,83,89,43,13,0,2,2,0,1,0,0,1
0,83,99,37,17,1,1,2,0,1,0,0,0
0,56,39,98,11,0,2,2,0,1,0,2,1
1,61,96,61,18,0,2,2,1,0,1,1,1
0,75,50,63,18,1,0,1,0,0,0,1,0
1,76,53,65,8,0,1,2,0,0,0,2,1
0,50,54,31,15,1,1,1,1,0,0,2,0
0,77,72,44,19,1,0,1,0,1,0,0,1
1,54,95,54,11,0,2,1,1,0,0,2,1
0,51,54,81,11,0,2,0,1,1,1,2,1
1,90,34,90,10,0,2,1,0,0,0,1,1
0,71,84,88,4,0,0,2,1,1,0,2,0
1,51,35,92,7,0,1,0,1,1,1,0,0
0,93,60,92,8,0,1,1,1,0,1,0,1
0,54,40,40,5,1,2,0,0,0,0,2,1
1,90,75,42,2,0,1,1,0,1,1,2,0
0,80,53,39,9,0,1,1,1,0,1,2,1
1,74,78,88,11,1,0,0,1,0,1,0,0
0,59,51,82,2,0,1,0,1,0,0,1,0
1,52,91,94,5,0,2,2,1,1,1,0,0
1,80,89,44,18,0,0,2,0,0,1,1,0
1,52,50,68,17,1,1,2,0,1,0,2,0
1,78,43,51,9,1,2,1,1,1,0,2,0
0,76,30,36,16,0,2,0,0,0,0,1,0
1,73,55,72,9,0,2,0,0,1,1,2,1
0,73,38,38,14,1,0,0,0,0,1,1,1
1,94,99,49,19,0,2,1,0,1,1,2,1
1,54,36,49,17,0,2,0,1,0,1,2,1
1,78,87,98,13,1,2,2,1,1,1,0,0
1,67,33,53,14,0,0,0,1,0,0,2,1
1,95,87,35,8,0,2,1,0,1,0,1,0
0,78,60,74,10,1,0,1,1,0,0,0,1
1,79,67,84,5,0,1,0,1,1,0,2,1
1,51,53,73,16,1,0,1,0,0,0,0,0
0,78,38,81,7,1,2,2,1,0,0,0,1
1,83,78,92,15,0,0,1,1,0,0,1,1
1,80,75,90,13,1,2,0,1,1,0,2,0
1,72,59,31,1,1,0,1,1,1,0,0,1
1,57,62,76,11,0,0,2,1,0,1,2,0
1,51,88,81,14,0,0,1,1,1,0,2,1
0,53,45,98,7,1,0,2,1,0,1,2,0
0,61,90,91,19,1,1,0,0,0,1,1,0
0,51,42,38,11,0,1,1,1,0,1,2,0
0,76,99,45,3,1,2,2,0,0,1,1,1
1,64,40,50,14,0,2,0,0,0,0,2,1
0,77,37,37,13,0,2,1,0,0,1,2,0
1,91,83,83,10,1,1,1,0,1,1,0,1
0,53,88,50,6,1,0,2,1,0,0,1,0
1,82,84,95,17,0,2,2,0,0,1,2,1
0,85,63,62,4,0,1,2,0,0,0,0,0
1,72,45,39,18,1,1,1,0,0,1,0,0
1,73,61,94,10,1,2,0,0,0,1,0,0
1,74,86,95,1,1,1,2,1,1,1,0,0
0,73,87,53,12,1,1,0,0,0,0,2,1
0,77,32,72,3,1,2,0,0,1,1,0,1
0,94,50,53,17,1,2,1,0,0,0,2,1
0,54,60,86,3,1,1,2,1,0,0,2,0
0,93,35,41,2,0,2,2,1,0,0,1,1
0,96,64,75,5,1,0,0,0,1,1,0,0
1,98,60,72,18,0,1,1,1,1,1,2,0
1,73,89,72,14,0,0,0,1,0,1,2,0
1,88,96,57,9,0,1,0,0,1,1,2,1
0,68,55,96,8,1,1,2,0,0,1,1,1
1,89,44,48,4,1,0,0,1,0,0,0,0
0,73,92,51,15,0,1,1,1,1,1,1,0
0,76,73,87,6,1,2,2,0,1,1,0,0
0,58,92,51,3,1,1,0,1,1,1,2,0
1,88,42,95,19,0,1,1,1,0,0,2,1
1,58,60,95,11,0,0,1,0,0,1,0,1
1,92,88,76,5,0,1,0,1,0,0,1,0
1,90,63,34,11,1,2,1,1,1,1,0,0
0,95,96,63,15,1,1,1,0,1,1,0,0
1,59,49,72,7,1,0,0,0,0,1,2,1
1,76,35,77,4,1,0,1,0,0,1,0,1
1,99,86,80,18,1,1,0,0,0,1,2,0
1,90,67,88,15,1,0,0,1,0,1,0,0
0,60,57,78,12,1,0,1,1,0,1,2,1
1,63,94,93,18,0,2,0,0,0,0,0,0
0,89,63,69,18,0,0,2,0,0,1,0,1
1,79,41,97,13,1,2,0,1,0,0,0,1
1,91,46,92,19,1,2,0,0,1,0,2,1
1,65,62,90,16,0,1,1,0,0,1,1,0
0,50,43,49,12,1,1,0,1,0,0,1,1
1,84,62,73,11,0,2,1,1,1,0,2,1
1,90,85,87,11,0,0,2,0,0,0,1,0
0,69,57,45,8,1,1,2,0,0,1,1,0
1,81,36,41,12,0,0,0,0,0,0,0,1
1,74,50,76,4,1,2,1,1,1,0,2,0
1,54,56,57,17,1,2,0,0,0,1,0,0
0,57,90,96,8,0,2,2,1,1,0,1,1
1,71,55,68,19,1,0,1,1,0,0,1,0
0,54,31,48,9,0,1,0,1,0,0,1,0
0,80,83,86,3,0,1,0,1,1,1,1,1
1,61,77,71,9,0,2,1,1,1,1,0,1
1,56,79,43,15,1,0,0,1,1,0,0,0
0,51,76,61,15,1,1,0,0,0,1,0,1
0,51,41,63,2,0,2,1,0,0,1,2,0
1,95,74,71,18,0,2,1,0,0,0,2,0
0,60,71,82,13,0,1,2,1,1,0,2,1
0,68,69,34,1,1,1,2,0,0,0,2,1
1,93,91,85,18,1,1,0,1,1,0,0,1
1,53,65,62,13,1,2,1,1,0,1,2,0
1,92,77,53,13,0,2,0,0,1,0,1,1
0,93,57,79,12,0,0,2,0,1,0,1,0
0,80,97,55,7,1,2,1,1,1,0,0,1
1,67,65,35,6,1,1,0,0,1,1,1,1
0,50,61,34,19,1,1,2,1,0,0,2,1
1,97,58,84,14,1,1,2,1,0,0,0,1
0,95,50,52,16,1,0,1,0,1,1,1,1
1,81,63,67,13,0,1,1,0,1,1,0,1
0,94,86,48,12,1,0,1,1,0,0,2,0
1,89,80,72,1,1,0,2,1,0,1,2,1
1,79,73,88,9,1,1,1,1,1,0,2,0
1,71,53,37,15,1,2,0,1,0,0,1,0
0,98,37,38,12,1,0,2,0,1,0,0,1
1,58,92,89,17,0,1,0,0,0,0,1,1
0,56,31,55,17,0,0,0,0,0,0,0,1
1,64,83,31,5,1,1,2,0,1,1,2,1
1,87,93,83,13,1,0,1,0,1,1,1,0
0,88,81,44,12,0,2,2,0,0,1,0,0
1,76,73,39,3,0,1,2,0,1,0,1,0
0,75,95,89,9,0,1,2,1,0,1,0,0
0,92,63,47,1,0,2,1,1,1,1,2,0
0,52,79,93,13,1,2,2,0,1,1,2,1
0,86,58,81,2,1,2,1,0,1,1,0,0
0,61,99,62,16,0,1,2,1,1,1,2,1
0,89,48,76,4,1,1,2,1,1,1,2,1
0,57,37,45,15,1,0,2,0,1,1,2,1
0,89,69,70,15,0,1,2,1,0,0,1,0
0,57,57,79,11,1,2,0,0,0,0,2,0
0,83,40,88,12,1,0,2,0,0,1,0,1
0,63,53,74,7,0,2,0,1,1,1,1,1
1,75,79,96,1,0,0,1,0,0,1,2,1
0,85,98,95,19,0,2,2,0,0,0,0,1
0,84,58,60,15,1,2,0,0,1,1,0,1
1,92,33,31,6,0,1,0,0,0,0,0,1
0,86,53,55,2,1,2,2,0,1,1,2,1
1,78,85,52,15,1,0,0,0,1,1,1,0
1,59,49,73,12,1,0,0,1,0,1,1,1
0,98,79,46,8,1,1,1,1,0,1,1,1
0,52,32,40,8,1,0,1,0,1,0,0,0
0,88,53,38,12,1,2,1,0,1,0,0,1
0,84,75,74,9,0,0,2,0,1,0,0,1
1,64,41,49,3,1,1,0,0,0,0,0,0
0,56,45,92,15,1,1,2,0,0,0,0,1
0,51,47,70,19,1,2,2,0,0,0,1,1
1,53,36,34,19,1,0,1,1,0,0,1,1
0,63,63,91,9,1,1,2,0,1,0,0,1
0,93,39,46,5,1,1,2,0,0,1,1,0
0,75,61,48,5,0,0,1,1,1,0,1,0
1,91,56,70,17,0,2,1,0,1,0,2,1
1,71,62,46,18,0,2,2,1,0,1,2,1
0,95,70,40,16,0,1,0,1,1,1,0,1
1,58,39,85,15,1,0,0,1,1,0,2,0
1,99,32,92,3,0,1,2,0,0,0,2,1
0,72,62,95,6,1,2,2,0,1,1,1,1
1,76,41,33,3,1,2,1,1,1,1,1,1
1,53,37,71,8,0,0,0,1,1,0,1,1
0,81,76,61,19,1,0,0,1,0,1,1,1
0,68,63,75,3,1,1,1,1,1,1,2,1
0,66,44,98,4,1,1,1,0,1,1,0,0
1,63,68,40,10,1,2,0,1,0,1,2,0
0,52,78,42,11,0,2,1,0,1,0,2,1
0,94,59,67,4,1,0,1,0,0,0,2,0
0,74,36,67,3,0,1,1,1,1,0,1,0
0,98,35,60,4,1,1,0,1,0,1,2,0
1,99,52,46,18,1,1,1,0,1,1,0,0
0,58,37,68,16,0,1,1,1,0,1,0,0
1,50,51,69,2,1,0,1,1,1,1,2,1
0,54,60,62,16,1,2,2,0,1,0,1,1
0,60,72,57,3,0,1,2,1,0,0,1,1
1,97,39,72,12,1,0,0,1,1,0,2,0
1,53,84,87,7,1,0,2,1,0,1,1,1
1,59,99,74,13,1,2,0,1,0,0,2,0
0,86,87,61,12,0,2,1,0,1,1,1,0
1,57,79,76,10,0,1,0,0,0,0,2,1
0,50,47,66,2,1,1,0,1,1,1,0,1
0,76,48,43,3,1,2,1,0,0,1,0,1
0,69,87,59,6,0,0,0,1,0,1,0,0
0,75,55,45,9,1,0,1,1,1,0,2,0
1,95,50,58,2,1,1,0,0,1,0,0,1
1,68,31,61,7,0,2,2,0,1,0,1,0
1,98,61,91,16,1,1,2,1,0,1,2,0
0,74,30,66,19,0,1,0,0,1,0,2,1
0,78,39,85,13,1,2,2,0,1,0,2,0
1,83,49,35,16,1,1,1,1,1,0,1,0
1,51,75,43,10,1,2,1,0,0,1,0,1
1,58,93,59,6,0,2,1,0,0,0,0,1
1,54,87,91,5,0,1,0,0,1,0,0,0
0,88,67,96,10,0,0,2,0,1,0,0,1
0,67,93,99,4,1,0,0,0,0,0,0,1
1,91,99,42,8,1,2,1,0,1,0,2,1
1,93,36,88,2,0,0,1,1,0,1,0,1
1,55,66,78,10,1,2,0,0,1,1,0,0
1,68,36,94,18,0,1,1,0,0,0,2,1
1,94,99,32,4,1,1,1,1,0,1,0,0
0,89,75,47,18,1,2,0,1,0,1,1,1
0,64,98,78,16,1,0,0,0,1,0,0,0
1,54,50,47,2,1,2,0,0,1,0,2,0
1,53,92,47,5,0,1,2,1,1,0,0,0
0,89,54,98,5,0,0,2,0,1,1,2,1
0,56,81,67,17,0,2,1,1,1,1,0,1
1,82,66,82,13,1,0,0,1,0,1,1,1
1,87,51,94,1,1,0,0,0,0,1,1,0
0,92,90,76,4,1,2,2,0,0,0,2,0
0,96,78,86,18,1,1,0,0,1,0,0,1
1,97,47,54,17,0,0,2,1,1,1,2,1
1,80,57,60,2,0,1,0,1,1,1,1,1
1,86,75,35,1,0,0,2,0,1,1,1,1
1,65,70,52,17,0,0,0,0,0,1,0,0
0,94,75,85,5,0,1,1,1,1,0,0,1
0,54,30,93,15,1,0,1,1,0,0,2,0
1,86,86,63,9,1,0,2,1,0,0,2,1
0,51,31,38,7,0,1,2,1,0,1,0,1
0,82,83,86,9,0,1,0,1,1,1,2,0
0,91,46,69,10,1,0,1,1,0,1,2,0
1,69,94,60,13,1,0,2,0,1,1,2,1
0,58,90,48,16,1,1,2,0,1,1,0,0
0,97,64,47,19,0,1,0,0,1,0,0,0
1,52,68,41,7,1,1,0,1,0,1,1,0
1,74,73,51,19,0,2,1,0,1,0,0,1
0,83,99,90,9,0,1,0,0,1,1,0,0
1,51,90,30,7,1,1,0,0,1,1,0,0
1,74,88,71,10,0,2,0,1,0,0,0,1
1,73,93,76,12,0,2,2,1,0,0,0,1
1,93,99,44,11,1,1,2,1,1,1,2,1
1,92,51,97,4,0,2,2,0,1,1,0,0
1,50,49,72,9,0,1,1,1,0,0,0,0
0,79,60,98,7,1,2,2,1,1,0,0,1
1,50,91,54,18,0,0,1,0,1,0,1,1
1,90,93,70,12,1,1,2,1,0,0,2,1
1,96,83,88,7,0,1,2,0,0,0,2,0
1,59,62,79,11,1,2,2,1,0,1,2,1
1,99,41,87,6,1,1,2,0,1,0,0,1
0,56,73,32,8,0,0,2,1,1,1,1,1
0,57,49,65,15,0,0,1,0,0,1,0,1
0,92,46,72,8,0,2,2,1,0,0,1,0
0,63,85,75,14,0,1,0,0,0,0,2,0
1,59,73,73,6,0,0,1,0,0,0,0,0
0,81,56,56,11,0,2,1,1,1,1,1,0
0,72,92,62,17,1,1,1,0,1,1,1,0
1,95,83,39,4,1,1,0,0,1,1,1,1
1,65,54,33,8,1,1,2,1,0,0,1,0
0,80,64,99,6,1,0,0,0,1,0,1,1
1,62,91,85,17,0,0,1,0,0,0,2,0
1,95,75,95,5,1,0,1,1,1,1,0,0
1,78,97,71,5,0,0,2,0,0,1,0,0
0,86,33,56,11,0,1,0,1,0,0,2,0
1,93,69,58,12,1,1,1,0,1,1,0,0
0,55,81,84,5,0,1,1,0,1,1,1,0
0,77,36,38,18,0,0,1,0,0,1,0,1
0,66,34,92,5,1,0,2,1,0,0,0,1
0,85,49,60,8,1,2,2,1,0,0,0,0
1,65,96,53,15,1,0,2,1,1,1,1,1
1,69,59,38,6,0,0,2,1,1,1,1,0
1,99,88,59,5,1,0,1,1,0,1,2,0
1,73,90,60,14,0,0,0,0,1,0,2,1
0,94,32,49,6,1,0,2,0,0,1,1,1
1,89,42,92,9,1,0,0,1,1,1,0,0
0,94,81,45,9,1,0,2,0,1,0,0,0
0,70,47,34,9,0,2,1,0,0,0,1,0
1,83,59,92,3,0,0,1,1,1,0,2,0
0,78,46,86,4,1,1,2,0,0,1,0,1
1,80,44,92,3,1,2,1,0,1,0,1,1
1,85,98,53,8,1,2,2,1,0,0,2,0
1,72,85,35,16,0,0,1,1,1,0,2,1
0,86,39,58,1,1,0,2,0,0,0,0,1
1,50,39,33,15,1,1,0,0,1,1,0,1
0,51,55,49,14,1,2,1,0,0,0,0,1
